"","year","school","conference","division","Jersey","Player","Yr","Pos","GP","GS","BA","OBPct","SlgPct","R","AB","H","2B","3B","TB","HR","RBI","BB","HBP","SF","SH","K","DP","CS","Picked","SB","RBI2out","teamid","conference_id"
"14",2016,"San Diego St.","Mountain West",1,"29","Reyes, Marcus","Jr","P","25","7",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,5486
"15",2016,"San Diego St.","Mountain West",1,"36","Collins, Chris","Fr","P","22","2",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,5486
"16",2016,"San Diego St.","Mountain West",1,"47","Purpura, Dominic","Jr","P","21","12",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,5486
"17",2016,"San Diego St.","Mountain West",1,"41","Heldman, Brian","Sr","P","20","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,5486
"18",2016,"San Diego St.","Mountain West",1,"39","Thompson, Cody","Jr","P","17","11",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,5486
"19",2016,"San Diego St.","Mountain West",1,"31","Pyatt, Harrison","Fr","P","16","11",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,5486
"20",2016,"San Diego St.","Mountain West",1,"15","Diamond, Mike","Jr","P","16","2",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,5486
"21",2016,"San Diego St.","Mountain West",1,"27","Orozco, Adrian","Jr","P","14","3",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,5486
"22",2016,"San Diego St.","Mountain West",1,"33","Seeburger, Brett","Jr","P","14","11",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,5486
"23",2016,"San Diego St.","Mountain West",1,"23","Douty, Dalton","Sr","P","13","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,5486
"24",2016,"San Diego St.","Mountain West",1,"20","Oakley, Zack","Sr","P","9","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,5486
"25",2016,"San Diego St.","Mountain West",1,"12","Loptien, Tyler","So","P","7","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,5486
"26",2016,"San Diego St.","Mountain West",1,"5","Wyke, Jodron","Fr","P","6","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,5486
"27",2016,"San Diego St.","Mountain West",1,"1","Maldonado, David","Fr","INF","5","1",0,0,0,1,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,626,5486
"28",2016,"San Diego St.","Mountain West",1,"2","Navarro, Niko","Fr","INF","5","2",0.111,0.111,0.111,NA,"9",1,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,626,5486
"29",2016,"San Diego St.","Mountain West",1,"30","LaPierre, Kenny","Fr","P","2","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,5486
"30",2016,"San Diego St.","Mountain West",1,"8","Glazner, Ryan","Jr","OF","1","0",0,0,0,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,626,5486
"31",2016,"San Diego St.","Mountain West",1,"-","Totals","-","-","-","-",0.276,0.352,0.374,298,"1,938",534,77,16,NA,27,260,207,40,32,44,331,56,33,NA,62,NA,626,5486
"32",2016,"San Diego St.","Mountain West",1,"-","Opponent Totals","-","-","-","-",0.299,0.362,0.436,357,"2,010",600,118,30,NA,33,322,172,41,23,48,340,44,31,NA,32,NA,626,5486
"1",2016,"San Jose St.","Mountain West",1,"20","Braff, Ozzy","Sr","INF","55","54",0.284,0.357,0.477,27,"197",56,12,4,NA,6,26,19,4,1,1,39,2,4,NA,7,NA,630,5486
"2",2016,"San Jose St.","Mountain West",1,"16","Stefanki, Joe","Jr","C","53","49",0.291,0.365,0.363,28,"179",52,10,NA,NA,1,19,19,2,NA,9,21,8,1,NA,3,NA,630,5486
"3",2016,"San Jose St.","Mountain West",1,"2","Smith, Dillan","Sr","OF","53","47",0.281,0.343,0.331,28,"160",45,6,1,NA,NA,11,12,3,NA,6,33,8,4,NA,1,NA,630,5486
"4",2016,"San Jose St.","Mountain West",1,"4","Nashed, Josh","So","INF","50","50",0.246,0.34,0.326,18,"138",34,4,2,NA,1,19,18,2,1,4,15,3,1,NA,1,NA,630,5486
"5",2016,"San Jose St.","Mountain West",1,"38","Citta, Brendt","Fr","C","50","46",0.23,0.272,0.337,19,"178",41,8,1,NA,3,26,9,2,2,NA,27,7,2,NA,3,NA,630,5486
"6",2016,"San Jose St.","Mountain West",1,"35","Timmons, Shane","So","C","49","48",0.328,0.383,0.452,22,"186",61,9,1,NA,4,26,14,4,2,NA,24,5,6,NA,1,NA,630,5486
"7",2016,"San Jose St.","Mountain West",1,"40","Pleschner, Aaron","Fr","INF","47","41",0.264,0.317,0.294,17,"163",43,3,1,NA,NA,26,11,3,3,3,16,1,5,NA,2,NA,630,5486
"8",2016,"San Jose St.","Mountain West",1,"1","Breen, Michael","Jr","INF","45","43",0.299,0.341,0.338,16,"154",46,6,NA,NA,NA,9,9,1,NA,3,18,1,1,NA,5,NA,630,5486
"9",2016,"San Jose St.","Mountain West",1,"15","Tidwell, Hunter","Fr","OF","40","36",0.254,0.308,0.303,15,"122",31,3,NA,NA,1,7,3,7,1,1,34,1,1,NA,2,NA,630,5486
"10",2016,"San Jose St.","Mountain West",1,"8","Olivet, Corey","So","P","36","19",0.185,0.275,0.235,12,"81",15,2,1,NA,NA,4,8,2,NA,NA,13,4,NA,NA,1,NA,630,5486
"11",2016,"San Jose St.","Mountain West",1,"33","Campbell, David","So","INF","32","32",0.342,0.406,0.474,15,"114",39,11,2,NA,NA,14,11,2,1,NA,17,2,3,NA,2,NA,630,5486
"12",2016,"San Jose St.","Mountain West",1,"23","Beck, Justin","So","INF","29","19",0.194,0.35,0.21,8,"62",12,1,NA,NA,NA,4,16,NA,2,5,10,1,NA,NA,1,NA,630,5486
"13",2016,"San Jose St.","Mountain West",1,"3","Olivet, Tyler","Sr","OF","27","7",0.128,0.234,0.179,2,"39",5,NA,1,NA,NA,4,5,1,2,NA,13,1,NA,NA,NA,NA,630,5486
"14",2016,"San Jose St.","Mountain West",1,"31","Gomez, Graham","Jr","P","23","6",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,5486
"15",2016,"San Jose St.","Mountain West",1,"32","Goldberg, Josh","So","P","20","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,5486
"16",2016,"San Jose St.","Mountain West",1,"7","Wallace, Zach","Fr","P","20","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,5486
"17",2016,"San Jose St.","Mountain West",1,"30","Brown, Matt","So","P","19","11",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,5486
"18",2016,"San Jose St.","Mountain West",1,"34","Swiech, Jake","Jr","P","18","1",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,5486
"19",2016,"San Jose St.","Mountain West",1,"5","Koga, Cal","Fr","C","18","8",0.067,0.152,0.1,3,"30",2,1,NA,NA,NA,2,2,1,NA,3,11,1,NA,NA,NA,NA,630,5486
"20",2016,"San Jose St.","Mountain West",1,"25","Hernandez, Jonathan","Sr","P","17","3",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,5486
"21",2016,"San Jose St.","Mountain West",1,"13","Tovar, Hilario","So","P","17","8",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,5486
"22",2016,"San Jose St.","Mountain West",1,"27","Handzlik, Logan","Jr","P","16","11",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,5486
"23",2016,"San Jose St.","Mountain West",1,"24","Morrison, Kyle","So","INF","15","1",0.286,0.375,0.286,2,"14",4,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,5486
"24",2016,"San Jose St.","Mountain West",1,"28","Tanner, Zach","Jr","P","15","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,5486
"25",2016,"San Jose St.","Mountain West",1,"9","Ravizza, Mitch","Sr","OF","14","1",0.167,0.231,0.167,2,"12",2,NA,NA,NA,NA,1,NA,1,NA,NA,7,NA,NA,NA,NA,NA,630,5486
"26",2016,"San Jose St.","Mountain West",1,"14","Anderson, Eric","So","P","11","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,5486
"27",2016,"San Jose St.","Mountain West",1,"21","Bautista, Brett","Jr","OF","10","10",0.35,0.395,0.475,6,"40",14,3,1,NA,NA,10,3,NA,NA,NA,4,NA,NA,NA,2,NA,630,5486
"28",2016,"San Jose St.","Mountain West",1,"6","Veasey, Jack","Jr","C","10","2",0.143,0.143,0.214,1,"14",2,1,NA,NA,NA,2,NA,NA,NA,NA,8,2,NA,NA,NA,NA,630,5486
"29",2016,"San Jose St.","Mountain West",1,"41","Gaylord, Robert","Fr","P","4","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,5486
"30",2016,"San Jose St.","Mountain West",1,"17","Slaney, Ross","Sr","P","4","2",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,5486
"31",2016,"San Jose St.","Mountain West",1,"-","Totals","-","-","-","-",0.268,0.334,0.352,241,"1,883",504,80,15,NA,16,213,161,35,15,35,310,47,28,NA,31,NA,630,5486
"32",2016,"San Jose St.","Mountain West",1,"-","Opponent Totals","-","-","-","-",0.323,0.399,0.458,379,"1,923",621,138,19,NA,28,357,204,64,39,56,272,52,31,NA,54,NA,630,5486
"1",2016,"UNLV","Mountain West",1,"5","Isbel, Kyle","Fr","INF","56","55",0.319,0.376,0.444,38,"232",74,10,8,NA,1,28,17,5,1,NA,42,6,2,NA,7,NA,465,5486
"2",2016,"UNLV","Mountain West",1,"6","Squier, Payton","So","INF","55","55",0.373,0.439,0.429,35,"217",81,9,NA,NA,1,28,26,NA,1,3,23,2,4,NA,8,NA,465,5486
"3",2016,"UNLV","Mountain West",1,"2","Jones, Justin","Jr","INF","53","53",0.25,0.346,0.429,29,"196",49,14,3,NA,5,29,26,4,2,7,25,5,3,NA,3,NA,465,5486
"4",2016,"UNLV","Mountain West",1,"24","Howard, Cody","Jr","OF","52","46",0.276,0.346,0.344,22,"163",45,9,1,NA,NA,17,14,4,1,NA,46,NA,4,NA,2,NA,465,5486
"5",2016,"UNLV","Mountain West",1,"43","Yazdanbakhsh, Andrew","Sr","C","50","48",0.254,0.355,0.331,24,"169",43,7,NA,NA,2,18,24,4,3,NA,30,7,1,NA,NA,NA,465,5486
"6",2016,"UNLV","Mountain West",1,"32","Pool, Corey","Jr","1B","49","36",0.258,0.306,0.368,21,"155",40,8,NA,NA,3,22,10,2,3,NA,45,2,2,NA,NA,NA,465,5486
"7",2016,"UNLV","Mountain West",1,"21","VanMeetren, A.J.","Sr","OF","49","48",0.272,0.359,0.325,24,"169",46,7,1,NA,NA,15,19,4,NA,4,37,3,NA,NA,NA,NA,465,5486
"8",2016,"UNLV","Mountain West",1,"04","Anderson, Austin","So","INF","45","34",0.245,0.312,0.322,23,"143",35,8,NA,NA,1,17,15,NA,2,4,27,10,2,NA,1,NA,465,5486
"9",2016,"UNLV","Mountain West",1,"3","Esmay, Cooper","Jr","INF","45","34",0.286,0.353,0.479,25,"140",40,11,2,NA,4,26,13,2,1,2,31,2,3,NA,1,NA,465,5486
"10",2016,"UNLV","Mountain West",1,"42","Ames, Nick","Fr","INF","44","32",0.239,0.326,0.342,9,"117",28,6,NA,NA,2,17,15,NA,NA,NA,39,4,NA,NA,NA,NA,465,5486
"11",2016,"UNLV","Mountain West",1,"41","Rodriguez, Nick","So","INF","40","33",0.244,0.281,0.307,14,"127",31,1,2,NA,1,16,6,1,1,NA,24,NA,1,NA,NA,NA,465,5486
"12",2016,"UNLV","Mountain West",1,"9","Smith, Max","Fr","OF","29","12",0.179,0.281,0.268,7,"56",10,1,2,NA,NA,6,8,NA,NA,NA,18,NA,NA,NA,NA,NA,465,5486
"13",2016,"UNLV","Mountain West",1,"10","Taormina, Vince","Fr","C","20","9",0.179,0.267,0.231,3,"39",7,2,NA,NA,NA,5,5,NA,1,NA,5,2,NA,NA,NA,NA,465,5486
"14",2016,"UNLV","Mountain West",1,"20","Bohall, Blaze","So","P","20","3",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,5486
"15",2016,"UNLV","Mountain West",1,"7","Wright, Ben","Sr","P","19","1",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,5486
"16",2016,"UNLV","Mountain West",1,"19","Hare, Ryan","Fr","P","18","2",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,5486
"17",2016,"UNLV","Mountain West",1,"12","Roper, Cody","Sr","P","17","6",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,5486
"18",2016,"UNLV","Mountain West",1,"23","Wilson, Corey","So","P","16","1",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,5486
"19",2016,"UNLV","Mountain West",1,"37","Kremer, Dean","So","P","15","12",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,5486
"20",2016,"UNLV","Mountain West",1,"40","Myers, D.J.","Jr","P","15","15",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,5486
"21",2016,"UNLV","Mountain West",1,"25","Oakley, Kenny","Sr","P","15","15",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,5486
"22",2016,"UNLV","Mountain West",1,"33","Quaney, Larry","Fr","P","13","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,5486
"23",2016,"UNLV","Mountain West",1,"48","Menendez, Bryan","So","C","13","3",0,0.111,0,1,"16",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,9,1,NA,NA,NA,NA,465,5486
"24",2016,"UNLV","Mountain West",1,"31","Myers, Christian","So","P","12","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,5486
"25",2016,"UNLV","Mountain West",1,"29","Gerber, Tevita","Fr","P","11","1",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,5486
"26",2016,"UNLV","Mountain West",1,"1","Allen, Keyon","Jr","OF","11","5",0.056,0.105,0.056,2,"18",1,NA,NA,NA,NA,1,1,NA,NA,NA,3,NA,NA,NA,1,NA,465,5486
"27",2016,"UNLV","Mountain West",1,"44","Robles, Carlos","Jr","OF","10","1",0.333,0.4,0.333,1,"9",3,NA,NA,NA,NA,NA,NA,1,NA,1,5,NA,NA,NA,NA,NA,465,5486
"28",2016,"UNLV","Mountain West",1,"30","Maddux, Chase","Fr","P","9","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,5486
"29",2016,"UNLV","Mountain West",1,"36","Richy, Paul","Fr","P","2","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,5486
"30",2016,"UNLV","Mountain West",1,"22","Encinas, Andrew","So","P","1","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,5486
"31",2016,"UNLV","Mountain West",1,"-","Totals","-","-","-","-",0.271,0.344,0.368,278,"1,966",533,93,19,NA,20,245,201,27,16,21,409,44,22,NA,23,NA,465,5486
"32",2016,"UNLV","Mountain West",1,"-","Opponent Totals","-","-","-","-",16.963,20.744,25.75,389,"2,024",627,129,27,NA,48,361,209,32,27,49,339,38,13,NA,58,NA,465,5486
"","year","school","conference","division","Jersey","Player","Yr","Pos","GP","GS","BA","OBPct","SlgPct","R","AB","H","2B","3B","TB","HR","RBI","BB","HBP","SF","SH","K","DP","CS","Picked","SB","RBI2out","teamid","conference_id"
"1",2016,"Bryant","Northeast",1,"3","McCarthy, Buck","Sr","C","59","58",0.278,0.368,0.478,46,"209",58,16,1,NA,8,56,30,4,7,1,34,6,2,NA,1,NA,81,846
"2",2016,"Bryant","Northeast",1,"1","Fabio, Cole","Jr","INF","59","59",0.283,0.38,0.372,52,"223",63,8,NA,NA,4,38,36,4,8,5,33,2,2,NA,16,NA,81,846
"3",2016,"Bryant","Northeast",1,"14","Cellucci, Dan","Sr","INF","59","59",0.312,0.388,0.411,40,"202",63,7,2,NA,3,31,20,7,3,5,24,8,3,NA,2,NA,81,846
"4",2016,"Bryant","Northeast",1,"25","Rinn, Robby","Sr","1B","59","59",0.373,0.438,0.592,54,"233",87,25,4,NA,6,63,28,6,9,NA,17,5,1,NA,1,NA,81,846
"5",2016,"Bryant","Northeast",1,"22","Wood, Zach","Sr","OF","58","58",0.324,0.425,0.497,46,"179",58,8,1,NA,7,38,26,7,2,3,32,3,NA,NA,2,NA,81,846
"6",2016,"Bryant","Northeast",1,"21","Bingel, Brandon","Jr","INF","57","56",0.284,0.351,0.467,40,"197",56,10,1,NA,8,40,22,2,7,4,27,6,NA,NA,3,NA,81,846
"7",2016,"Bryant","Northeast",1,"11","Angelini, Nick","Fr","OF","53","47",0.353,0.466,0.485,47,"167",59,9,2,NA,3,26,26,11,2,1,22,7,5,NA,9,NA,81,846
"8",2016,"Bryant","Northeast",1,"12","Albanese, Matt","Jr","OF","49","49",0.364,0.468,0.636,56,"184",67,13,2,NA,11,52,28,9,1,NA,15,6,5,NA,15,NA,81,846
"9",2016,"Bryant","Northeast",1,"5","Zarozny, AJ","Sr","OF","40","38",0.354,0.43,0.523,24,"130",46,16,NA,NA,2,30,10,8,1,2,21,2,NA,NA,3,NA,81,846
"10",2016,"Bryant","Northeast",1,"2","Daley, Malik","So","OF","35","16",0.267,0.452,0.311,15,"45",12,2,NA,NA,NA,9,13,3,1,5,12,2,4,NA,4,NA,81,846
"11",2016,"Bryant","Northeast",1,"29","Marotta, Jacob","Jr","INF","35","0",0.182,0.333,0.227,3,"22",4,1,NA,NA,NA,2,4,1,NA,NA,7,NA,1,NA,1,NA,81,846
"12",2016,"Bryant","Northeast",1,"7","Gasper, Mickey","So","C","34","19",0.392,0.489,0.557,16,"79",31,7,NA,NA,2,22,11,4,NA,2,9,1,NA,NA,NA,NA,81,846
"13",2016,"Bryant","Northeast",1,"20","Paparelli, Joe","Jr","OF","29","12",0.208,0.433,0.271,12,"48",10,3,NA,NA,NA,6,15,4,NA,3,11,2,NA,NA,4,NA,81,846
"14",2016,"Bryant","Northeast",1,"18","Snyder, Justin","So","P","26","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"15",2016,"Bryant","Northeast",1,"8","Marshall, Michael","Sr","P","22","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"16",2016,"Bryant","Northeast",1,"10","Palazzo, Daniel","Sr","C","20","1",0.214,0.476,0.5,3,"14",3,1,NA,NA,1,3,7,NA,NA,NA,5,NA,NA,NA,NA,NA,81,846
"17",2016,"Bryant","Northeast",1,"16","Lessard, Logan","So","P","20","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"18",2016,"Bryant","Northeast",1,"35","Powers, Oliver","Jr","P","18","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"19",2016,"Bryant","Northeast",1,"42","Panno, Tyler","Fr","INF","16","2",0.211,0.25,0.263,2,"19",4,1,NA,NA,NA,2,1,NA,NA,1,6,1,NA,NA,NA,NA,81,846
"20",2016,"Bryant","Northeast",1,"33","Theetge, Steve","Fr","P","16","11",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"21",2016,"Bryant","Northeast",1,"4","Davitt, James","Sr","P","15","13",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"22",2016,"Bryant","Northeast",1,"31","Weiner, Ross","So","P","15","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"23",2016,"Bryant","Northeast",1,"32","Nollet, John","Fr","INF","15","1",0.333,0.375,0.4,5,"15",5,1,NA,NA,NA,3,1,NA,NA,NA,6,NA,NA,NA,1,NA,81,846
"24",2016,"Bryant","Northeast",1,"6","Karinchak, James","So","P","15","15",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"25",2016,"Bryant","Northeast",1,"34","Lanza, Michael","Sr","C","12","0",0,0.091,0,NA,"10",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,NA,NA,NA,NA,81,846
"26",2016,"Bryant","Northeast",1,"28","Banas, Garrison","Jr","P","11","3",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"27",2016,"Bryant","Northeast",1,"24","Lacey, Craig","Fr","P","9","3",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"28",2016,"Bryant","Northeast",1,"19","Smith, Zane","Jr","INF","8","0",0.333,0.455,1,2,"9",3,NA,NA,NA,2,8,NA,2,NA,NA,4,NA,NA,NA,NA,NA,81,846
"29",2016,"Bryant","Northeast",1,"26","Hayward, Nolan","So","OF","6","0",0.8,0.857,1,2,"5",4,1,NA,NA,NA,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,81,846
"30",2016,"Bryant","Northeast",1,"41","Hayward, Garrett","Sr","P","5","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"31",2016,"Bryant","Northeast",1,"13","Johnson, Ryan","So","P","4","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"32",2016,"Bryant","Northeast",1,"23","Knych, Matt","So","P","4","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"33",2016,"Bryant","Northeast",1,"39","Palmieri, Mason","Fr","P","2","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"34",2016,"Bryant","Northeast",1,"40","Wrighter, Nathan","Fr","P","2","0",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"35",2016,"Bryant","Northeast",1,"-","Totals","-","-","-","-",0.318,0.414,0.482,465,"1,990",633,129,13,NA,57,430,280,73,41,32,291,51,23,NA,62,NA,81,846
"36",2016,"Bryant","Northeast",1,"-","Opponent Totals","-","-","-","-",0.243,0.334,0.324,205,"1,880",456,88,9,NA,16,183,224,44,19,26,434,45,13,NA,36,NA,81,846
"1",2016,"Central Conn. St.","Northeast",1,"2","Lockery, Dean","So","2B","57","57",0.344,0.423,0.402,32,"209",72,10,1,NA,NA,21,28,2,2,2,21,4,4,NA,2,NA,127,846
"2",2016,"Central Conn. St.","Northeast",1,"15","Martinez, Matt","Sr","OF","55","53",0.282,0.34,0.359,23,"170",48,7,NA,NA,2,21,14,2,2,NA,40,7,NA,NA,NA,NA,127,846
"3",2016,"Central Conn. St.","Northeast",1,"6","Landell, Nick","Jr","INF","52","47",0.169,0.248,0.185,13,"124",21,2,NA,NA,NA,13,12,1,NA,10,34,1,3,NA,4,NA,127,846
"4",2016,"Central Conn. St.","Northeast",1,"7","Fitzsimons, Connor","Sr","C","50","50",0.321,0.399,0.429,16,"168",54,10,1,NA,2,29,10,13,2,2,31,8,NA,NA,1,NA,127,846
"5",2016,"Central Conn. St.","Northeast",1,"14","Lippincott, John","So","INF","50","29",0.206,0.308,0.343,18,"102",21,6,1,NA,2,15,12,3,NA,2,22,4,1,NA,NA,NA,127,846
"6",2016,"Central Conn. St.","Northeast",1,"20","Hinckley, Andrew","Jr","INF","49","41",0.283,0.353,0.408,15,"120",34,6,NA,NA,3,17,11,3,2,NA,33,8,NA,NA,NA,NA,127,846
"7",2016,"Central Conn. St.","Northeast",1,"10","Garland, Nick","So","C","48","43",0.273,0.374,0.353,25,"139",38,5,NA,NA,2,13,19,4,1,5,8,3,NA,NA,2,NA,127,846
"8",2016,"Central Conn. St.","Northeast",1,"24","Lerche, Corey","Sr","INF","47","41",0.263,0.314,0.365,18,"137",36,6,1,NA,2,21,12,NA,4,4,29,3,NA,NA,NA,NA,127,846
"9",2016,"Central Conn. St.","Northeast",1,"3","Coleman, Tyler","Jr","OF","46","32",0.194,0.326,0.287,15,"108",21,3,2,NA,1,5,14,7,NA,5,24,1,1,NA,2,NA,127,846
"10",2016,"Central Conn. St.","Northeast",1,"11","Jennings, Franklin","Sr","INF","40","34",0.3,0.336,0.342,15,"120",36,2,NA,NA,1,7,6,1,1,1,9,3,5,NA,4,NA,127,846
"11",2016,"Central Conn. St.","Northeast",1,"12","Guilmette, Mitch","So","OF","37","28",0.265,0.339,0.373,10,"102",27,6,1,NA,1,8,11,1,1,2,13,6,NA,NA,2,NA,127,846
