"","year","school","conference","division","Jersey","Player","Yr","Pos","GP","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","teamid","conference_id"
"15",2016,"San Jose St.","Mountain West",1,"32","Goldberg, Josh","So","P","20",20,NA,7.29,33.1,44,29,27,13,18,NA,"158","132",7,1,NA,3,5,5,3,18,9,4,4,353,30,45,4,1,2,8,630,5486
"16",2016,"San Jose St.","Mountain West",1,"7","Wallace, Zach","Fr","P","20",20,NA,6.48,33.1,30,24,24,17,21,NA,"159","122",9,2,NA,NA,2,12,NA,16,5,7,1,398,33,44,3,3,NA,5,630,5486
"17",2016,"San Jose St.","Mountain West",1,"30","Brown, Matt","So","P","19",19,11,5.18,73,82,54,42,36,48,NA,"343","278",14,1,3,2,5,13,NA,3,NA,7,9,761,98,60,2,7,2,16,630,5486
"18",2016,"San Jose St.","Mountain West",1,"34","Swiech, Jake","Jr","P","18",18,1,5.76,25,33,20,16,18,9,NA,"123","97",5,NA,NA,2,4,3,1,7,3,3,2,230,38,20,1,3,2,2,630,5486
"19",2016,"San Jose St.","Mountain West",1,"5","Koga, Cal","Fr","C","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,5486
"20",2016,"San Jose St.","Mountain West",1,"25","Hernandez, Jonathan","Sr","P","17",17,3,3.91,25.1,33,22,11,7,14,NA,"119","107",9,NA,NA,1,2,1,NA,6,2,4,NA,255,30,28,1,3,NA,5,630,5486
"21",2016,"San Jose St.","Mountain West",1,"13","Tovar, Hilario","So","P","17",17,8,5.58,59.2,75,42,37,16,43,NA,"280","240",18,4,1,5,6,13,NA,10,7,7,4,661,54,73,3,4,NA,12,630,5486
"22",2016,"San Jose St.","Mountain West",1,"27","Handzlik, Logan","Jr","P","16",16,11,8.29,42.1,63,40,39,37,21,NA,"213","166",12,3,1,3,10,5,NA,NA,NA,3,2,458,45,39,1,3,NA,8,630,5486
"23",2016,"San Jose St.","Mountain West",1,"24","Morrison, Kyle","So","INF","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,5486
"24",2016,"San Jose St.","Mountain West",1,"28","Tanner, Zach","Jr","P","15",15,NA,6.17,23.1,32,19,16,8,11,NA,"111","93",9,1,NA,2,1,2,NA,10,4,4,4,155,26,29,NA,2,NA,4,630,5486
"25",2016,"San Jose St.","Mountain West",1,"9","Ravizza, Mitch","Sr","OF","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,5486
"26",2016,"San Jose St.","Mountain West",1,"14","Anderson, Eric","So","P","11",11,NA,22.68,8.1,27,23,21,5,6,NA,"61","51",7,1,1,NA,NA,4,NA,2,NA,NA,1,131,6,11,NA,1,NA,NA,630,5486
"27",2016,"San Jose St.","Mountain West",1,"21","Bautista, Brett","Jr","OF","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,5486
"28",2016,"San Jose St.","Mountain West",1,"6","Veasey, Jack","Jr","C","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,5486
"29",2016,"San Jose St.","Mountain West",1,"41","Gaylord, Robert","Fr","P","4",4,NA,15.43,2.1,2,4,4,3,1,NA,"14","8",1,NA,NA,NA,1,2,NA,1,NA,NA,1,26,1,5,NA,NA,NA,1,630,5486
"30",2016,"San Jose St.","Mountain West",1,"17","Slaney, Ross","Sr","P","4",4,2,7.84,10.1,18,11,9,8,3,NA,"58","48",5,1,NA,1,2,NA,NA,NA,NA,1,1,NA,13,12,NA,1,NA,1,630,5486
"31",2016,"San Jose St.","Mountain West",1,"-","Totals","-","-","-",NA,NA,6.11,484.2,621,379,329,204,272,NA,"2,286","1,923",138,19,7,28,45,64,7,NA,NA,56,39,NA,533,547,NA,NA,NA,93,630,5486
"32",2016,"San Jose St.","Mountain West",1,"-","Opponent Totals","-","-","-",NA,NA,3.74,495.1,504,241,206,161,310,7,"2,130","1,883",80,15,10,16,49,35,3,NA,NA,35,15,NA,585,498,NA,NA,NA,85,630,5486
"1",2016,"UNLV","Mountain West",1,"5","Isbel, Kyle","Fr","INF","56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,465,5486
"2",2016,"UNLV","Mountain West",1,"6","Squier, Payton","So","INF","55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,465,5486
"3",2016,"UNLV","Mountain West",1,"2","Jones, Justin","Jr","INF","53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,465,5486
"4",2016,"UNLV","Mountain West",1,"24","Howard, Cody","Jr","OF","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,465,5486
"5",2016,"UNLV","Mountain West",1,"43","Yazdanbakhsh, Andrew","Sr","C","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,465,5486
"6",2016,"UNLV","Mountain West",1,"32","Pool, Corey","Jr","1B","49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,465,5486
"7",2016,"UNLV","Mountain West",1,"21","VanMeetren, A.J.","Sr","OF","49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,465,5486
"8",2016,"UNLV","Mountain West",1,"04","Anderson, Austin","So","INF","45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,465,5486
"9",2016,"UNLV","Mountain West",1,"3","Esmay, Cooper","Jr","INF","45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,465,5486
"10",2016,"UNLV","Mountain West",1,"42","Ames, Nick","Fr","INF","44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,465,5486
"11",2016,"UNLV","Mountain West",1,"41","Rodriguez, Nick","So","INF","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,465,5486
"12",2016,"UNLV","Mountain West",1,"9","Smith, Max","Fr","OF","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,465,5486
"13",2016,"UNLV","Mountain West",1,"10","Taormina, Vince","Fr","C","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,465,5486
"14",2016,"UNLV","Mountain West",1,"20","Bohall, Blaze","So","P","20",19,3,10.18,38,64,45,43,19,31,NA,"199","173",19,3,NA,4,3,5,NA,14,6,2,NA,"540",39,40,2,2,1,10,465,5486
"15",2016,"UNLV","Mountain West",1,"7","Wright, Ben","Sr","P","19",19,1,5.49,39.1,45,27,24,14,21,NA,"176","158",7,1,NA,4,NA,NA,NA,6,2,4,NA,"588",68,25,2,2,11,10,465,5486
"16",2016,"UNLV","Mountain West",1,"19","Hare, Ryan","Fr","P","18",18,2,5.91,35,39,26,23,16,28,NA,"165","139",7,1,NA,5,4,4,NA,11,5,1,5,"495",26,49,1,2,NA,9,465,5486
"17",2016,"UNLV","Mountain West",1,"12","Roper, Cody","Sr","P","17",17,6,5.98,55.2,59,41,37,31,41,NA,"252","211",13,5,NA,6,7,3,NA,6,4,3,4,"735",46,69,2,2,NA,8,465,5486
"18",2016,"UNLV","Mountain West",1,"23","Wilson, Corey","So","P","16",16,1,6.87,18.1,23,17,14,10,16,NA,"91","75",7,NA,NA,1,2,2,NA,9,5,2,2,"281",13,25,1,2,1,3,465,5486
"19",2016,"UNLV","Mountain West",1,"37","Kremer, Dean","So","P","15",15,12,4.92,82.1,99,56,45,21,46,NA,"362","327",22,7,NA,5,6,3,NA,3,2,8,3,"1,071",84,101,4,5,NA,16,465,5486
"20",2016,"UNLV","Mountain West",1,"40","Myers, D.J.","Jr","P","15",15,15,5.23,84.1,101,53,49,29,70,NA,"387","342",12,5,NA,7,1,3,1,NA,NA,11,2,"1,206",80,91,6,4,NA,30,465,5486
"21",2016,"UNLV","Mountain West",1,"25","Oakley, Kenny","Sr","P","15",15,15,4.36,88.2,106,62,43,35,58,NA,"412","355",20,3,1,7,6,6,1,NA,NA,12,4,"1,268",93,99,4,9,NA,18,465,5486
"22",2016,"UNLV","Mountain West",1,"33","Quaney, Larry","Fr","P","13",13,NA,5.19,17.1,26,13,10,3,10,NA,"84","75",5,1,NA,3,NA,2,NA,5,1,3,1,"141",18,23,2,1,NA,3,465,5486
"23",2016,"UNLV","Mountain West",1,"48","Menendez, Bryan","So","C","13",1,NA,9,1,0,1,1,3,1,NA,"5","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",1,NA,NA,NA,NA,1,465,5486
"24",2016,"UNLV","Mountain West",1,"31","Myers, Christian","So","P","12",12,NA,12.19,10.1,17,15,14,10,5,NA,"58","42",5,NA,1,1,1,2,NA,6,3,2,2,"175",14,10,NA,2,NA,3,465,5486
"25",2016,"UNLV","Mountain West",1,"29","Gerber, Tevita","Fr","P","11",11,1,7,18,34,17,14,8,8,NA,"98","86",6,1,NA,4,4,2,NA,11,7,NA,2,"232",17,27,NA,1,NA,NA,465,5486
"26",2016,"UNLV","Mountain West",1,"1","Allen, Keyon","Jr","OF","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,465,5486
"27",2016,"UNLV","Mountain West",1,"44","Robles, Carlos","Jr","OF","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,465,5486
"28",2016,"UNLV","Mountain West",1,"30","Maddux, Chase","Fr","P","9",9,NA,15.95,7.1,10,13,13,7,3,NA,"39","31",4,NA,NA,1,1,NA,NA,11,3,NA,1,"114",7,11,NA,NA,NA,NA,465,5486
"29",2016,"UNLV","Mountain West",1,"36","Richy, Paul","Fr","P","2",2,NA,4.5,2,2,1,1,2,1,NA,"10","6",2,NA,NA,NA,NA,NA,NA,2,1,1,1,"21",3,2,NA,NA,NA,NA,465,5486
"30",2016,"UNLV","Mountain West",1,"22","Encinas, Andrew","So","P","1",1,NA,NA,NA,2,2,1,1,NA,NA,"3","2",NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,"18",NA,NA,NA,NA,NA,NA,465,5486
"31",2016,"UNLV","Mountain West",1,"-","Totals","-","-","-",NA,NA,6,497.2,627,389,332,209,339,3,"2,341","2,024",129,27,2,48,35,32,2,NA,NA,49,27,"",509,572,NA,NA,NA,111,465,5486
"32",2016,"UNLV","Mountain West",1,"-","Opponent Totals","-","-","-",NA,NA,228.39,500.1,533,278,224,201,409,2,"2,233","1,966",93,19,3,20,56,27,2,NA,NA,21,16,"",534,477,NA,NA,NA,121,465,5486
"","year","school","conference","division","Jersey","Player","Yr","Pos","GP","App","GS","ERA","IP","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","KL","teamid","conference_id"
"1",2016,"Bryant","Northeast",1,"3","McCarthy, Buck","Sr","C","59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"2",2016,"Bryant","Northeast",1,"1","Fabio, Cole","Jr","INF","59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"3",2016,"Bryant","Northeast",1,"14","Cellucci, Dan","Sr","INF","59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"4",2016,"Bryant","Northeast",1,"25","Rinn, Robby","Sr","1B","59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"5",2016,"Bryant","Northeast",1,"22","Wood, Zach","Sr","OF","58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"6",2016,"Bryant","Northeast",1,"21","Bingel, Brandon","Jr","INF","57",14,14,3.77,74,76,31,31,31,64,NA,"326","284",16,1,NA,5,4,5,2,NA,NA,3,3,193,71,76,9,4,NA,21,81,846
"7",2016,"Bryant","Northeast",1,"11","Angelini, Nick","Fr","OF","53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"8",2016,"Bryant","Northeast",1,"12","Albanese, Matt","Jr","OF","49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"9",2016,"Bryant","Northeast",1,"5","Zarozny, AJ","Sr","OF","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"10",2016,"Bryant","Northeast",1,"2","Daley, Malik","So","OF","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"11",2016,"Bryant","Northeast",1,"29","Marotta, Jacob","Jr","INF","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"12",2016,"Bryant","Northeast",1,"7","Gasper, Mickey","So","C","34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"13",2016,"Bryant","Northeast",1,"20","Paparelli, Joe","Jr","OF","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"14",2016,"Bryant","Northeast",1,"18","Snyder, Justin","So","P","26",26,NA,2.35,46,37,20,12,22,53,NA,"205","173",6,NA,NA,1,6,3,NA,9,2,3,4,219,40,42,2,2,10,7,81,846
"15",2016,"Bryant","Northeast",1,"8","Marshall, Michael","Sr","P","22",22,NA,2.35,23,24,6,6,8,27,NA,"102","88",3,NA,NA,1,7,3,NA,8,3,2,1,110,22,18,1,NA,NA,4,81,846
"16",2016,"Bryant","Northeast",1,"10","Palazzo, Daniel","Sr","C","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"17",2016,"Bryant","Northeast",1,"16","Lessard, Logan","So","P","20",20,NA,3.98,20.1,18,9,9,12,20,NA,"89","75",3,NA,1,1,3,NA,1,2,NA,1,1,85,19,19,NA,NA,4,8,81,846
"18",2016,"Bryant","Northeast",1,"35","Powers, Oliver","Jr","P","18",18,NA,3.16,25.2,22,10,9,8,16,NA,"107","95",5,NA,1,1,NA,2,NA,5,NA,NA,2,135,21,34,2,NA,1,4,81,846
"19",2016,"Bryant","Northeast",1,"42","Panno, Tyler","Fr","INF","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"20",2016,"Bryant","Northeast",1,"33","Theetge, Steve","Fr","P","16",16,11,2.72,72.2,65,29,22,22,44,1,"306","275",10,1,1,3,7,5,NA,NA,NA,2,2,428,79,82,9,NA,NA,11,81,846
"21",2016,"Bryant","Northeast",1,"4","Davitt, James","Sr","P","15",15,13,4.21,68.1,69,36,32,21,52,1,"292","261",17,2,1,1,1,6,2,NA,NA,2,2,107,68,68,7,2,NA,15,81,846
"22",2016,"Bryant","Northeast",1,"31","Weiner, Ross","So","P","15",15,NA,2.39,26.1,24,7,7,12,11,NA,"112","95",3,1,NA,1,3,1,1,5,4,3,1,165,39,24,1,1,2,6,81,846
"23",2016,"Bryant","Northeast",1,"32","Nollet, John","Fr","INF","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"24",2016,"Bryant","Northeast",1,"6","Karinchak, James","So","P","15",15,15,2,94.2,70,23,21,43,112,NA,"399","341",20,2,1,NA,15,4,NA,NA,NA,8,2,467,68,97,12,3,NA,45,81,846
"25",2016,"Bryant","Northeast",1,"34","Lanza, Michael","Sr","C","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"26",2016,"Bryant","Northeast",1,"28","Banas, Garrison","Jr","P","11",11,3,3.04,23.2,24,9,8,15,22,NA,"112","90",2,1,NA,1,1,6,NA,3,1,1,NA,135,24,20,3,NA,NA,3,81,846
"27",2016,"Bryant","Northeast",1,"24","Lacey, Craig","Fr","P","9",9,3,6.43,14,14,11,10,10,9,NA,"65","52",2,NA,NA,1,2,3,NA,1,NA,NA,NA,107,19,9,1,NA,NA,4,81,846
"28",2016,"Bryant","Northeast",1,"19","Smith, Zane","Jr","INF","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"29",2016,"Bryant","Northeast",1,"26","Hayward, Nolan","So","OF","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,846
"30",2016,"Bryant","Northeast",1,"41","Hayward, Garrett","Sr","P","5",5,NA,6.75,4,0,4,3,6,NA,NA,"24","13",NA,NA,NA,NA,NA,4,NA,4,1,NA,1,43,7,5,NA,NA,NA,NA,81,846
"31",2016,"Bryant","Northeast",1,"13","Johnson, Ryan","So","P","4",4,NA,10.8,1.2,2,2,2,8,1,NA,"15","7",NA,NA,NA,NA,5,NA,NA,1,1,NA,NA,37,2,2,NA,NA,NA,NA,81,846
"32",2016,"Bryant","Northeast",1,"23","Knych, Matt","So","P","4",4,NA,0,2.2,2,NA,NA,2,1,NA,"13","10",NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,3,NA,NA,NA,NA,81,846
"33",2016,"Bryant","Northeast",1,"39","Palmieri, Mason","Fr","P","2",2,NA,13.5,2,3,4,3,2,1,NA,"12","9",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,81,846
"34",2016,"Bryant","Northeast",1,"40","Wrighter, Nathan","Fr","P","2",2,NA,18,2,6,4,4,2,1,NA,"15","12",1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,23,3,2,NA,NA,NA,NA,81,846
"35",2016,"Bryant","Northeast",1,"-","Totals","-","-","-",NA,NA,3.22,501,456,205,179,224,434,7,"2,194","1,880",88,9,6,16,54,44,6,NA,NA,26,19,NA,488,503,NA,NA,NA,128,81,846
"36",2016,"Bryant","Northeast",1,"-","Opponent Totals","-","-","-",NA,NA,7.53,490,633,465,410,280,291,NA,"2,416","1,990",129,13,NA,57,70,73,6,NA,NA,32,41,NA,483,602,NA,NA,NA,89,81,846
"1",2016,"Central Conn. St.","Northeast",1,"2","Lockery, Dean","So","2B","57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,846
"2",2016,"Central Conn. St.","Northeast",1,"15","Martinez, Matt","Sr","OF","55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,846
"3",2016,"Central Conn. St.","Northeast",1,"6","Landell, Nick","Jr","INF","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,846
"4",2016,"Central Conn. St.","Northeast",1,"7","Fitzsimons, Connor","Sr","C","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,846
"5",2016,"Central Conn. St.","Northeast",1,"14","Lippincott, John","So","INF","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,846
"6",2016,"Central Conn. St.","Northeast",1,"20","Hinckley, Andrew","Jr","INF","49",15,10,3.73,79.2,78,38,33,21,58,2,"328","295",18,1,1,7,1,2,1,4,2,5,5,580,79,87,8,4,2,26,127,846
"7",2016,"Central Conn. St.","Northeast",1,"10","Garland, Nick","So","C","48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,846
"8",2016,"Central Conn. St.","Northeast",1,"24","Lerche, Corey","Sr","INF","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,846
"9",2016,"Central Conn. St.","Northeast",1,"3","Coleman, Tyler","Jr","OF","46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,846
"10",2016,"Central Conn. St.","Northeast",1,"11","Jennings, Franklin","Sr","INF","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,846
"11",2016,"Central Conn. St.","Northeast",1,"12","Guilmette, Mitch","So","OF","37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,846
"12",2016,"Central Conn. St.","Northeast",1,"5","Balunek, David","Fr","INF","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,846
"13",2016,"Central Conn. St.","Northeast",1,"13","Costello, Ryan","So","INF","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,846
"14",2016,"Central Conn. St.","Northeast",1,"16","Maher, Dylan","So","C","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,846
"15",2016,"Central Conn. St.","Northeast",1,"35","Pastore, Michael","Jr","P","19",19,NA,4.7,23,22,13,12,9,14,NA,"104","88",6,1,NA,NA,1,5,NA,12,4,NA,2,246,20,33,1,1,NA,4,127,846
"16",2016,"Central Conn. St.","Northeast",1,"32","Wright, Ken","Fr","OF","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,846
"17",2016,"Central Conn. St.","Northeast",1,"8","Brown, Casey","Sr","P","15",15,11,3.98,86,106,48,38,22,56,NA,"380","343",17,2,NA,3,3,5,1,3,2,7,3,550,92,90,4,7,1,27,127,846
"18",2016,"Central Conn. St.","Northeast",1,"26","Appel, Mike","Fr","P","14",14,9,2.44,59,43,25,16,31,23,1,"252","205",8,NA,NA,1,5,10,NA,NA,NA,5,1,332,71,67,2,5,1,8,127,846
"19",2016,"Central Conn. St.","Northeast",1,"21","Wolpiuk, Stanley","So","P","14",14,NA,3.68,14.2,18,7,6,1,8,NA,"65","59",3,1,NA,1,NA,1,NA,8,3,3,1,93,25,9,NA,1,1,3,127,846
"20",2016,"Central Conn. St.","Northeast",1,"1","Debrosse, Chandler","Fr","INF","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,846
"21",2016,"Central Conn. St.","Northeast",1,"31","Neveski, Adam","Jr","P","13",13,NA,4.76,22.2,25,14,12,8,10,NA,"98","89",8,1,NA,3,NA,NA,NA,7,4,NA,1,189,33,21,NA,NA,NA,5,127,846
"22",2016,"Central Conn. St.","Northeast",1,"29","Fox, Brandon","Fr","P","12",12,8,4.96,45.1,57,30,25,20,18,NA,"211","184",9,NA,1,2,2,3,NA,1,NA,3,1,410,50,60,1,5,1,9,127,846
"23",2016,"Central Conn. St.","Northeast",1,"22","Susi, Brett","So","P","12",12,12,4.24,76.1,80,43,36,19,39,NA,"326","292",9,2,NA,2,7,8,NA,NA,NA,4,3,798,115,55,4,6,NA,12,127,846
"24",2016,"Central Conn. St.","Northeast",1,"41","Plachno, Nick","So","INF","11",11,NA,4.5,12,11,8,6,11,8,NA,"63","44",5,NA,NA,NA,1,5,NA,2,2,3,NA,33,19,7,NA,NA,NA,1,127,846
